"sampleobsprop_id";"statsuse";"statswhat";"statsvalue";"statsprovenance_source";"statsprovenance_who";"samplegroup_key";"sampletype_key";"statsprovenance_source_detail";"statsprovenance_source_info";"varname"
63455;1;"p95";1.2;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb180"
63455;1;"p50";0.1;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.10(0.09 - 0.11) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb180"
63455;1;"p50";0.043;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb180"
63455;1;"p95";0.11;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb180"
63455;1;"p95";0.066;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb180"
63455;1;"p50";0.035;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb180"
63455;1;"p50";0.018;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb180"
63455;1;"p95";0.19;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"pcb180"
63455;1;"p95";0.095;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb180"
63455;1;"p50";0.055;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"pcb180"
63455;1;"p50";0.031;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb180"
63455;1;"p95";1.03;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb180"
63456;1;"p95";0.04;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb180"
63456;1;"p50";0.044;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"pcb180"
63456;1;"p95";0.11;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"pcb180"
63456;1;"p50";0.03;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pcb180"
63456;1;"p95";0.079;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pcb180"
63456;1;"p50";0.016;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb180"
63457;1;"p50";0.037;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb183"
63457;1;"p95";0.011;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb183"
63457;1;"p50";0.003;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb183"
63457;1;"p95";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb183"
63457;1;"p95";0.04;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.04(0.03 - 0.05) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb183"
63457;1;"p50";0.004;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb183"
63457;1;"p95";0.087;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb183"
63457;1;"p50";0.01;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb183"
63457;1;"p50";0.003;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb183"
63457;1;"p95";0.008;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb183"
63458;1;"p95";0.004;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb183"
63459;1;"p50";0.006;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb187"
63459;1;"p95";0.13;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.13(0.10 - 0.16) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb187"
63459;1;"p95";0.016;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb187"
63459;1;"p95";0.03;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb187"
63459;1;"p95";0.047;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"pcb187"
63459;1;"p50";0.01;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb187"
63459;1;"p95";0.02;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb187"
63459;1;"p95";0.01;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb187"
63459;1;"p95";0.263;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb187"
63459;1;"p95";0.029;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb187"
63459;1;"p50";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb187"
63459;1;"p50";0.111;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb187"
63459;1;"p50";0.008;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb187"
63459;1;"p50";0.02;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.02(0.02 - 0.03) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb187"
63460;1;"p95";0.023;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pcb187"
63460;1;"p50";0.005;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb187"
63460;1;"p95";0.012;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb187"
63461;1;"p50";0.002808;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb189"
63461;1;"p95";0.0103194;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 1.47 (1.10-2.18) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb189"
63464;1;"p95";0.122;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb194"
63464;1;"p95";0.011;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb194"
63464;1;"p95";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb194"
63464;1;"p95";0.1;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.10(0.08 - 0.13) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb194"
63464;1;"p50";0.061;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb194"
63464;1;"p50";0.002;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb194"
63464;1;"p50";0.02;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.02(0.02 - 0.02) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb194"
63465;1;"p50";0.006318;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .900 (<LOD-1.01) - LOD= 0.7 - unit= ng/g - matrix= Lipid adjusted";"pcb195"
63465;1;"p95";0.0316602;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 4.51 (3.90-5.18) - LOD= 0.7 - unit= ng/g - matrix= Lipid adjusted";"pcb195"
63467;1;"p50";0.023868;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 3.40 (3.01-3.80) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb196"
63467;1;"p95";0.1053;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 15.0 (13.2-17.4) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb196"
63471;1;"p50";0.035;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb199"
63471;1;"p95";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb199"
63471;1;"p95";0.042;"literature";"Fen (VITO)";"blood";;"FLEHS studies";"xxx is 4.2000000000000003E-2 - unit= µg/L - matrix= Blood";"pcb199"
63471;1;"p50";0.037;"literature";"Fen (VITO)";"blood";;"FLEHS data";"xxx is 3.6999999999999998E-2 - unit= µg/L - matrix= Blood";"pcb199"
63471;1;"p95";0.071;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb199"
63471;1;"p95";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb199"
63472;1;"p95";0.002;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb199"
63473;1;"p95";0.09;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.09(0.06 - 0.11) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb201"
63473;1;"p50";0.02;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.02(0.01 - 0.02) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb201"
63476;1;"p50";0.01;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.01(0.01 - 0.01) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb203"
63476;1;"p95";0.07;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.07(0.05 - 0.09) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb203"
63478;1;"p50";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb206"
63478;1;"p95";0.03;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.03(0.03 - 0.04) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb206"
63478;1;"p50";0.01;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb206"
63478;1;"p95";0.013;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb206"
63480;1;"p95";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb209"
63480;1;"p50";0.0082836;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 1.18 (1.00-1.48) - LOD= 0.7 - unit= ng/g - matrix= Lipid adjusted";"pcb209"
63480;1;"p95";0.077922;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 11.1 (9.00-15.7) - LOD= 0.7 - unit= ng/g - matrix= Lipid adjusted";"pcb209"
63482;1;"p50";0.05;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.05 - unit= µg/L - matrix= plasma";"pcb28"
63482;1;"p95";0.05;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.05 - unit= µg/L - matrix= plasma";"pcb28"
63483;1;"p50";0.014391;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 2.05 (1.90-2.20) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb44"
63483;1;"p95";0.040014;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 5.70 (5.40-6.10) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb44"
63486;1;"p95";0.0247806;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 3.53 (3.33-3.80) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb49"
63486;1;"p50";0.009477;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 1.35 (1.24-1.45) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb49"
63487;1;"p50";0.3;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.30 - unit= µg/L - matrix= plasma";"pcb52"
63487;1;"p95";0.3;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.30 - unit= µg/L - matrix= plasma";"pcb52"
63490;1;"p50";0.03;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.03 - unit= µg/L - matrix= plasma";"pcb66"
63490;1;"p95";0.03;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.03 - unit= µg/L - matrix= plasma";"pcb66"
63491;1;"p95";0.1;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.10(0.09 - 0.12) - LOD= 0.03 - unit= µg/L - matrix= plasma";"pcb74"
63491;1;"p50";0.03;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.03 - unit= µg/L - matrix= plasma";"pcb74"
63496;1;"p50";9.1962e-05;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 13.1 - unit= pg/g - matrix= Lipid adjusted";"pcb81"
63496;1;"p95";9.4068e-05;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 13.4 (<LOD-16.4) - LOD= 13.1 - unit= pg/g - matrix= Lipid adjusted";"pcb81"
63498;1;"p95";0.018954;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 2.70 (2.40-3.03) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb87"
63498;1;"p50";0.006318;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .900 (.800-.980) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb87"
63499;1;"p95";0.008;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb99"
63500;1;"p50";0.007;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb99"
63500;1;"p50";0.03;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.03 - unit= µg/L - matrix= plasma";"pcb99"
63500;1;"p95";0.019;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb99"
63500;1;"p95";0.07;"literature";"Fen (VITO)";"blood";"blood plasma";;"xxx is 0.07(0.06 - 0.09) - LOD= 0.03 - unit= µg/L - matrix= plasma";"pcb99"
63500;1;"p95";0.021;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb99"
63500;1;"p95";0.024;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb99"
63500;1;"p95";0.19;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb99"
63500;1;"p50";0.06;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb99"
63500;1;"p95";0.021;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb99"
63500;1;"p95";0.079;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb99"
63500;1;"p50";0.037;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb99"
63500;1;"p50";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb99"
63501;1;"p95";0.00048087;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 68.5 (59.6-74.9) - LOD= 12.3 - unit= pg/g - matrix= Lipid adjusted";"pcdd66"
63501;1;"p50";0.0001404;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 20.0 (17.8-22.9) - LOD= 12.3 - unit= pg/g - matrix= Lipid adjusted";"pcdd66"
