"sampleobscore_id";"sampleobscore_key";"varname";"sort";"vartype_key";"datatype_key";"relatedvarnames";"vartypedetail_key";"label_en";"name_en";"label_nl";"name_nl";"zeroallowed";"significantdecimals";"formula";"samplegroup_key";"unit_key";"extensions";"sampleobsprop_id"
29146;"dcp24";"dcp24";12523;"measured";"decimal";;"measured";"2,4-DCP";"2,4-dichlorophenol";"2,4-DCP";"2,4-dichloorfenol";;;"";"amniotic fluid";"µg/L";"";""
29146;"dcp24";"dcp24";12523;"measured";"decimal";;"measured";"2,4-DCP";"2,4-dichlorophenol";"2,4-DCP";"2,4-dichloorfenol";;;"";"cord blood";"µg/L";"";""
29146;"dcp24";"dcp24";12523;"measured";"decimal";;"measured";"2,4-DCP";"2,4-dichlorophenol";"2,4-DCP";"2,4-dichloorfenol";;;"";"saliva/sputum";"µg/L";"";""
29146;"dcp24";"dcp24";12523;"measured";"decimal";;"measured";"2,4-DCP";"2,4-dichlorophenol";"2,4-DCP";"2,4-dichloorfenol";;;"";"hair";"ng/g";"";""
29146;"dcp24";"dcp24";12523;"measured";"decimal";;"measured";"2,4-DCP";"2,4-dichlorophenol";"2,4-DCP";"2,4-dichloorfenol";;;"";"placenta tissue";"ng/g";"";""
29146;"dcp24";"dcp24";12523;"measured";"decimal";;"measured";"2,4-DCP";"2,4-dichlorophenol";"2,4-DCP";"2,4-dichloorfenol";;;"";"bloodcells";"µg/L";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"blood";"µg/L";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"breast milk";"µg/L";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"nail";"ng/g";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"amniotic fluid";"µg/L";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"cord blood";"µg/L";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"saliva/sputum";"µg/L";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"hair";"ng/g";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"placenta tissue";"ng/g";"";""
29147;"aniline";"aniline";11402;"measured";"decimal";;"measured";"Aniline";"Aniline";"";"Aniline";;;"";"bloodcells";"µg/L";"";""
29148;"dhb";"dhb";13507;"measured";"decimal";;"measured";"DHB";"2,4-dihydroxylbenzophenone";"DHB";"2,4-dihydroxybenzofenon";;;"";"blood";"µg/L";"";""
29148;"dhb";"dhb";13507;"measured";"decimal";;"measured";"DHB";"2,4-dihydroxylbenzophenone";"DHB";"2,4-dihydroxybenzofenon";;;"";"breast milk";"µg/L";"";""
29148;"dhb";"dhb";13507;"measured";"decimal";;"measured";"DHB";"2,4-dihydroxylbenzophenone";"DHB";"2,4-dihydroxybenzofenon";;;"";"nail";"ng/g";"";""
29148;"dhb";"dhb";13507;"measured";"decimal";;"measured";"DHB";"2,4-dihydroxylbenzophenone";"DHB";"2,4-dihydroxybenzofenon";;;"";"cord blood";"µg/L";"";""
29148;"dhb";"dhb";13507;"measured";"decimal";;"measured";"DHB";"2,4-dihydroxylbenzophenone";"DHB";"2,4-dihydroxybenzofenon";;;"";"saliva/sputum";"µg/L";"";""
29148;"dhb";"dhb";13507;"measured";"decimal";;"measured";"DHB";"2,4-dihydroxylbenzophenone";"DHB";"2,4-dihydroxybenzofenon";;;"";"hair";"ng/g";"";""
29148;"dhb";"dhb";13507;"measured";"decimal";;"measured";"DHB";"2,4-dihydroxylbenzophenone";"DHB";"2,4-dihydroxybenzofenon";;;"";"placenta tissue";"ng/g";"";""
29148;"dhb";"dhb";13507;"measured";"decimal";;"measured";"DHB";"2,4-dihydroxylbenzophenone";"DHB";"2,4-dihydroxybenzofenon";;;"";"bloodcells";"µg/L";"";""
29149;"adp";"adp";10702;"measured";"decimal";;"measured";"Anti-DP";"Anti-dechlorane plus";"";"Anti-dechloraan plus";;;"";"nail";"ng/g";"";""
29149;"adp";"adp";10702;"measured";"decimal";;"measured";"Anti-DP";"Anti-dechlorane plus";"";"Anti-dechloraan plus";;;"";"amniotic fluid";"µg/L";"";""
29149;"adp";"adp";10702;"measured";"decimal";;"measured";"Anti-DP";"Anti-dechlorane plus";"";"Anti-dechloraan plus";;;"";"cord blood";"µg/L";"lip";""
29149;"adp";"adp";10702;"measured";"decimal";;"measured";"Anti-DP";"Anti-dechlorane plus";"";"Anti-dechloraan plus";;;"";"saliva/sputum";"µg/L";"";""
29149;"adp";"adp";10702;"measured";"decimal";;"measured";"Anti-DP";"Anti-dechlorane plus";"";"Anti-dechloraan plus";;;"";"hair";"ng/g";"";""
29149;"adp";"adp";10702;"measured";"decimal";;"measured";"Anti-DP";"Anti-dechlorane plus";"";"Anti-dechloraan plus";;;"";"placenta tissue";"ng/g";"";""
29149;"adp";"adp";10702;"measured";"decimal";;"measured";"Anti-DP";"Anti-dechlorane plus";"";"Anti-dechloraan plus";;;"";"bloodcells";"µg/L";"";""
29150;"sb";"sb";11519;"measured";"decimal";;"measured";"Sb";"Antimony";"Antimoon";"Antimoon";;;"";"nail";"ng/g";"";""
29150;"sb";"sb";11519;"measured";"decimal";;"measured";"Sb";"Antimony";"Antimoon";"Antimoon";;;"";"amniotic fluid";"µg/L";"";""
29150;"sb";"sb";11519;"measured";"decimal";;"measured";"Sb";"Antimony";"Antimoon";"Antimoon";;;"";"saliva/sputum";"µg/L";"";""
29150;"sb";"sb";11519;"measured";"decimal";;"measured";"Sb";"Antimony";"Antimoon";"Antimoon";;;"";"hair";"ng/g";"";""
29150;"sb";"sb";11519;"measured";"decimal";;"measured";"Sb";"Antimony";"Antimoon";"Antimoon";;;"";"placenta tissue";"ng/g";"";""
29150;"sb";"sb";11519;"measured";"decimal";;"measured";"Sb";"Antimony";"Antimoon";"Antimoon";;;"";"bloodcells";"µg/L";"";""
29151;"dcp";"dcp";12504;"measured";"decimal";;"measured";"2,5-DCP";"2,5-dichlorophenol";"2,5-DCP";"2,5-Dichlorophenol";;;"";"breast milk";"µg/L";"";""
29151;"dcp";"dcp";12504;"measured";"decimal";;"measured";"2,5-DCP";"2,5-dichlorophenol";"2,5-DCP";"2,5-Dichlorophenol";;;"";"nail";"ng/g";"";""
29151;"dcp";"dcp";12504;"measured";"decimal";;"measured";"2,5-DCP";"2,5-dichlorophenol";"2,5-DCP";"2,5-Dichlorophenol";;;"";"amniotic fluid";"µg/L";"";""
29151;"dcp";"dcp";12504;"measured";"decimal";;"measured";"2,5-DCP";"2,5-dichlorophenol";"2,5-DCP";"2,5-Dichlorophenol";;;"";"cord blood";"µg/L";"";""
29151;"dcp";"dcp";12504;"measured";"decimal";;"measured";"2,5-DCP";"2,5-dichlorophenol";"2,5-DCP";"2,5-Dichlorophenol";;;"";"saliva/sputum";"µg/L";"";""
29151;"dcp";"dcp";12504;"measured";"decimal";;"measured";"2,5-DCP";"2,5-dichlorophenol";"2,5-DCP";"2,5-Dichlorophenol";;;"";"hair";"ng/g";"";""
29151;"dcp";"dcp";12504;"measured";"decimal";;"measured";"2,5-DCP";"2,5-dichlorophenol";"2,5-DCP";"2,5-Dichlorophenol";;;"";"placenta tissue";"ng/g";"";""
29151;"dcp";"dcp";12504;"measured";"decimal";;"measured";"2,5-DCP";"2,5-dichlorophenol";"2,5-DCP";"2,5-Dichlorophenol";;;"";"bloodcells";"µg/L";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"blood";"µg/L";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"breast milk";"µg/L";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"nail";"ng/g";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"amniotic fluid";"µg/L";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"cord blood";"µg/L";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"saliva/sputum";"µg/L";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"hair";"ng/g";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"placenta tissue";"ng/g";"";""
29152;"da26";"da26";19005;"measured";"decimal";;"measured";"";"2,6 diethyl aniline";"";"2,6 diethylaniline";;;"";"bloodcells";"µg/L";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"blood";"µg/L";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"breast milk";"µg/L";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"nail";"ng/g";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"amniotic fluid";"µg/L";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"cord blood";"µg/L";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"saliva/sputum";"µg/L";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"hair";"ng/g";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"placenta tissue";"ng/g";"";""
29153;"twosixdcha";"twosixdcha";11425;"measured";"decimal";;"measured";"2,6 DChA";"2,6-Dichloroaniline";"";"2,6-dichlooraniline";;;"";"bloodcells";"µg/L";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"blood";"µg/L";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"breast milk";"µg/L";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"nail";"ng/g";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"amniotic fluid";"µg/L";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"cord blood";"µg/L";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"saliva/sputum";"µg/L";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"hair";"ng/g";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"placenta tissue";"ng/g";"";""
29154;"dipa";"dipa";11403;"measured";"decimal";;"measured";"DIPA";"2,6-Diisopropylaniline";"";"2,6-diisopropylaniline";;;"";"bloodcells";"µg/L";"";""
29155;"dcp26";"dcp26";12524;"measured";"decimal";;"measured";"2,6-DCP";"2,6-dichlorophenol";"2,6-DCP";"2,6-dichloorfenol";;;"";"breast milk";"µg/L";"";""
29155;"dcp26";"dcp26";12524;"measured";"decimal";;"measured";"2,6-DCP";"2,6-dichlorophenol";"2,6-DCP";"2,6-dichloorfenol";;;"";"nail";"ng/g";"";""
29155;"dcp26";"dcp26";12524;"measured";"decimal";;"measured";"2,6-DCP";"2,6-dichlorophenol";"2,6-DCP";"2,6-dichloorfenol";;;"";"amniotic fluid";"µg/L";"";""
29155;"dcp26";"dcp26";12524;"measured";"decimal";;"measured";"2,6-DCP";"2,6-dichlorophenol";"2,6-DCP";"2,6-dichloorfenol";;;"";"cord blood";"µg/L";"";""
29155;"dcp26";"dcp26";12524;"measured";"decimal";;"measured";"2,6-DCP";"2,6-dichlorophenol";"2,6-DCP";"2,6-dichloorfenol";;;"";"saliva/sputum";"µg/L";"";""
29155;"dcp26";"dcp26";12524;"measured";"decimal";;"measured";"2,6-DCP";"2,6-dichlorophenol";"2,6-DCP";"2,6-dichloorfenol";;;"";"hair";"ng/g";"";""
29155;"dcp26";"dcp26";12524;"measured";"decimal";;"measured";"2,6-DCP";"2,6-dichlorophenol";"2,6-DCP";"2,6-dichloorfenol";;;"";"placenta tissue";"ng/g";"";""
29155;"dcp26";"dcp26";12524;"measured";"decimal";;"measured";"2,6-DCP";"2,6-dichlorophenol";"2,6-DCP";"2,6-dichloorfenol";;;"";"bloodcells";"µg/L";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"blood";"µg/L";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"breast milk";"µg/L";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"nail";"ng/g";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"amniotic fluid";"µg/L";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"cord blood";"µg/L";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"saliva/sputum";"µg/L";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"hair";"ng/g";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"placenta tissue";"ng/g";"";""
29156;"sixdtda";"sixdtda";11431;"measured";"decimal";;"measured";"2,6 TDA";"2,6-toluenediamine";"";"2,6-tolueendiamine";;;"";"bloodcells";"µg/L";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"blood";"µg/L";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"breast milk";"µg/L";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"nail";"ng/g";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"amniotic fluid";"µg/L";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"cord blood";"µg/L";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"saliva/sputum";"µg/L";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"hair";"ng/g";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"placenta tissue";"ng/g";"";""
29157;"meaa";"meaa";16714;"measured";"decimal";;"measured";"MEAA";"2-(2-methoxyethoxy)acetic acid";"";"2-(2-methoxyethoxy)azijnzuur";;;"";"bloodcells";"µg/L";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"blood";"µg/L";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"breast milk";"µg/L";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"nail";"ng/g";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"amniotic fluid";"µg/L";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"cord blood";"µg/L";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"saliva/sputum";"µg/L";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"hair";"ng/g";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"placenta tissue";"ng/g";"";""
29158;"fluroxypyr";"fluroxypyr";13026;"measured";"decimal";;"measured";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";"Fluroxypyr";"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid";;;"";"bloodcells";"µg/L";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"blood";"µg/L";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"breast milk";"µg/L";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"nail";"ng/g";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"amniotic fluid";"µg/L";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"cord blood";"µg/L";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"saliva/sputum";"µg/L";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"hair";"ng/g";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"placenta tissue";"ng/g";"";""
29159;"mcpa";"mcpa";13049;"measured";"decimal";;"measured";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";"MCPA";"2-(4-chloro-2-methylphenoxy)acetic acid";;;"";"bloodcells";"µg/L";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"blood";"µg/L";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"breast milk";"µg/L";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"nail";"ng/g";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"amniotic fluid";"µg/L";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"cord blood";"µg/L";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"saliva/sputum";"µg/L";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"hair";"ng/g";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"placenta tissue";"ng/g";"";""
29160;"dmnap";"dmnap";11233;"measured";"decimal";;"measured";"2-,6-DMN";"2-,6-dimethylnaphthalene";"";"2-,6-dimethylnaftaleen";0;;"";"bloodcells";"µg/L";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"blood";"µg/L";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"breast milk";"µg/L";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"nail";"ng/g";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"amniotic fluid";"µg/L";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"cord blood";"µg/L";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"saliva/sputum";"µg/L";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"hair";"ng/g";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"placenta tissue";"ng/g";"";""
29161;"ohan";"ohan";11259;"measured";"decimal";;"measured";"2-ANT";"2-Hydroxyanthracene";"";"2-Hydroxyantraceen";0;;"";"bloodcells";"µg/L";"";""
29162;"alchlor";"alchlor";19000;"measured";"decimal";;"measured";"Alachlor";"2-Chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide";"";"2-Chloor-N-(2,6-diethylfenyl)-N-(methoxymethyl)aceetamide";;;"";"blood";"µg/L";"";""
29162;"alchlor";"alchlor";19000;"measured";"decimal";;"measured";"Alachlor";"2-Chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide";"";"2-Chloor-N-(2,6-diethylfenyl)-N-(methoxymethyl)aceetamide";;;"";"breast milk";"µg/L";"";""
29162;"alchlor";"alchlor";19000;"measured";"decimal";;"measured";"Alachlor";"2-Chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide";"";"2-Chloor-N-(2,6-diethylfenyl)-N-(methoxymethyl)aceetamide";;;"";"nail";"ng/g";"";""
29162;"alchlor";"alchlor";19000;"measured";"decimal";;"measured";"Alachlor";"2-Chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide";"";"2-Chloor-N-(2,6-diethylfenyl)-N-(methoxymethyl)aceetamide";;;"";"amniotic fluid";"µg/L";"";""
29162;"alchlor";"alchlor";19000;"measured";"decimal";;"measured";"Alachlor";"2-Chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide";"";"2-Chloor-N-(2,6-diethylfenyl)-N-(methoxymethyl)aceetamide";;;"";"cord blood";"µg/L";"";""
29162;"alchlor";"alchlor";19000;"measured";"decimal";;"measured";"Alachlor";"2-Chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide";"";"2-Chloor-N-(2,6-diethylfenyl)-N-(methoxymethyl)aceetamide";;;"";"saliva/sputum";"µg/L";"";""
29162;"alchlor";"alchlor";19000;"measured";"decimal";;"measured";"Alachlor";"2-Chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide";"";"2-Chloor-N-(2,6-diethylfenyl)-N-(methoxymethyl)aceetamide";;;"";"hair";"ng/g";"";""
