"sampleobsprop_id";"statsuse";"statswhat";"statsvalue";"statsprovenance_source";"statsprovenance_who";"samplegroup_key";"sampletype_key";"statsprovenance_source_detail";"statsprovenance_source_info";"varname"
54025;1;"p95";0.004;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb128"
54026;1;"p95";0.016;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb128"
54026;1;"p95";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb128"
54026;1;"p50";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb128"
54026;1;"p95";0.015;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb128"
54026;1;"p50";0.01;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb128"
54026;1;"p50";0.006;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb128"
54026;1;"p95";0.01;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb128"
54027;1;"p50";0.037;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pcb138"
54027;1;"p95";0.045;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb138"
54027;1;"p50";0.019;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb138"
54027;1;"p50";0.03278;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"pcb138"
54027;1;"p95";0.1;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"pcb138"
54027;1;"p95";0.082;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pcb138"
54028;1;"p95";0.87;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb138"
54028;1;"p50";0.42;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb138"
54028;1;"p50";0.03;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb138"
54028;1;"p95";0.12;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb138"
54028;1;"p95";0.28;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.28(0.23 - 0.32) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb138"
54028;1;"p95";0.104;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb138"
54028;1;"p95";0.117;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb138"
54028;1;"p95";0.164;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"pcb138"
54028;1;"p50";0.048;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb138"
54028;1;"p50";0.029;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb138"
54028;1;"p95";0.071;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb138"
54028;1;"p95";0.088;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb138"
54028;1;"p50";0.041;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb138"
54028;1;"p50";0.08;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"pcb138"
54028;1;"p95";0.568;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb138"
54028;1;"p50";0.263;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb138"
54028;1;"p95";0.135;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"pcb138"
54028;1;"p50";0.039;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb138"
54028;1;"p50";0.058;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"pcb138"
54028;1;"p50";0.06;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.06(0.05 - 0.07) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb138"
54029;1;"p95";0.009;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb146"
54029;1;"p50";0.003;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb146"
54030;1;"p50";0.01;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.01(0.01 - 0.01) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb146"
54030;1;"p95";0.06;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.06(0.04 - 0.08) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb146"
54030;1;"p95";0.125;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb146"
54030;1;"p50";0.06;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb146"
54030;1;"p95";0.015;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb146"
54030;1;"p50";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb146"
54030;1;"p95";0.02;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb146"
54030;1;"p50";0.006;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb146"
54032;1;"p50";0.004212;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .600 (.550-.680) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb149"
54032;1;"p95";0.013338;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 1.90 (1.68-2.20) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb149"
54035;1;"p95";0.131;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pcb153"
54035;1;"p95";0.178703;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"pcb153"
54035;1;"p50";0.053;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pcb153"
54035;1;"p50";0.03;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb153"
54035;1;"p50";0.06;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"pcb153"
54035;1;"p95";0.075;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb153"
54036;1;"p95";1.206;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb153"
54036;1;"p95";0.54;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.54(0.42 - 0.66) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb153"
54036;1;"p50";0.041;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb153"
54036;1;"p95";0.147;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb153"
54036;1;"p50";0.06;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb153"
54036;1;"p95";0.121;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb153"
54036;1;"p95";0.239;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"pcb153"
54036;1;"p95";0.176;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb153"
54036;1;"p50";0.136;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"pcb153"
54036;1;"p50";0.12;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.12(0.11 - 0.13) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb153"
54036;1;"p50";0.099;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"pcb153"
54036;1;"p95";2;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb153"
54036;1;"p95";0.192;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb153"
54036;1;"p50";0.067;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb153"
54036;1;"p50";0.608;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb153"
54036;1;"p95";0.32;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"pcb153"
54036;1;"p50";0.05;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb153"
54036;1;"p95";0.205;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb153"
54036;1;"p50";0.98;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb153"
54036;1;"p50";0.076;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb153"
54037;1;"p95";0.004;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb156"
54038;1;"p95";24;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb156"
54038;1;"p50";0.11;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb156"
54038;1;"p50";0.059;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb156"
54038;1;"p95";0.23;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb156"
54038;1;"p95";0.017;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb156"
54038;1;"p95";0.05;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"pcb156"
54038;1;"p50";0.004;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb156"
54038;1;"p50";0.02;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.02(0.02 - 0.02) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb156"
54038;1;"p50";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb156"
54038;1;"p95";0.07;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.07(0.06 - 0.09) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb156"
54038;1;"p95";0.115;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb156"
54038;1;"p95";16;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb156"
54038;1;"p95";0.016;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb156"
54039;1;"p50";0.005616;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .800 (.700-.940) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb157"
54039;1;"p95";0.026676;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 3.80 (3.36-4.30) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb157"
54043;1;"p95";0.02;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.02(0.01 - 0.02) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb167"
54043;1;"p50";0.01;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb167"
54046;1;"p50";0.000111618;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is <LOD - LOD= 15.9 - unit= pg/g - matrix= Lipid adjusted";"pcb169"
54046;1;"p95";0.000285012;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 40.6 (36.5-47.3) - LOD= 15.9 - unit= pg/g - matrix= Lipid adjusted";"pcb169"
54047;1;"p95";0.032;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs2Nb";"";"pcb170"
54047;1;"p50";0.008;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb170"
54047;1;"p95";0.04;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs1Nb";"";"pcb170"
54047;1;"p95";0.02;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb170"
54048;1;"p95";0.037;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb170"
54048;1;"p50";0.239;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb170"
54048;1;"p95";0.441;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb170"
54048;1;"p95";0.14;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.14(0.11 - 0.17) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb170"
54048;1;"p50";0.03;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"pcb170"
54048;1;"p50";0.03;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.03(0.03 - 0.03) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb170"
54048;1;"p95";0.057;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb170"
54048;1;"p50";0.01;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoGenk";"";"pcb170"
54048;1;"p95";0.045;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb170"
54048;1;"p95";0.055;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb170"
54048;1;"p95";0.08;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdo";"";"pcb170"
54048;1;"p50";0.011;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb170"
54048;1;"p95";0.028;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb170"
54048;1;"p50";0.008;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"pcb170"
54048;1;"p50";0.023;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"pcb170"
54048;1;"p95";0.084;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2RefAdolescents";"";"pcb170"
54048;1;"p50";0.016;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb170"
54048;1;"p50";0.24;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb170"
54048;1;"p95";0.47;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs1RefAdults";"";"pcb170"
54048;1;"p50";0.018;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs2AdoMenen";"";"pcb170"
54051;1;"p50";0.016;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb171"
54051;1;"p95";0.004;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb171"
54051;1;"p95";0.033;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb171"
54051;1;"p95";0.003;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb171"
54053;1;"p95";0.0292032;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 4.16 (3.65-4.55) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb172"
54053;1;"p50";0.006318;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .900 (.800-1.00) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb172"
54056;1;"p95";0.003;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"pcb177"
54057;1;"p50";0.018;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb177"
54057;1;"p95";0.050544;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 7.20 (6.38-8.50) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb177"
54057;1;"p95";0.005;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"pcb177"
54057;1;"p95";0.037;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"pcb177"
54057;1;"p50";0.003;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb177"
54057;1;"p95";0.008;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"pcb177"
54057;1;"p50";0.009126;"literature";"Fen (VITO)";"blood";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 1.30 (1.20-1.40) - LOD= 0.4 - unit= ng/g - matrix= Lipid adjusted";"pcb177"
54059;1;"p95";0.03;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.03(0.02 - 0.04) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb178"
54059;1;"p50";0.01;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is <LOD - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb178"
54062;1;"p50";0.1;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_3";"xxx is 0.10(0.09 - 0.11) - LOD= 0.01 - unit= µg/L - matrix= plasma";"pcb180"
