"lingo";"stakeholder_key";"category_level1";"category_level2";"compoundgroup_name";"sampleobscore_key";"varname";"name";"label";"harmonisationlevel";"relatedinfo";"datatype_key";"samplegroup_key";"vartype_key";"sampleobscore_sort";"unit_key";"unit_name";"preferred_unit_name";"preferred_unit_key";"significantdecimals";"extensions";"formula";"zeroallowed";"min";"max";"p50";"p95";"chebi";"casnumber";"inchikey";"iupac";"refs";"molweight_grampermol";"projectname";"category_sort";"category_key"
"en";"Parc";"Exposure marker";"Metals";"Metals";"tcr";"tcr";"Total Chromium";"Cr total ";"HBM4EU";"parentcompound(s) = Chromium (Cr) (casnumber=7440-47-3)";"decimal";"blood";"measured";11513;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.363259238000101;1.10763757842601;"";"7440-47-3";"";"";"";;"HBM4EU Existing studies;Parc Mixtures project";1013;"Metals"
"en";"Parc";"Exposure marker";"Metals";"Metals";"tcr";"tcr";"Total Chromium";"Cr total ";"HBM4EU";"parentcompound(s) = Chromium (Cr) (casnumber=7440-47-3)";"decimal";"cord blood";"measured";11513;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.245;1.2745;"";"7440-47-3";"";"";"";;"HBM4EU Existing studies";1013;"Metals"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"tdcca";"tdcca";"Trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylic acid";"trans-DCCA";"HBM4EU";"parentcompound(s) = Trans-permethrin";"decimal";"urine";"measured";13004;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.2702;1.89260416666667;"";"59042-50-1";"DUEDVJZZILWEMJ-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"tdcca";"tdcca";"Trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylic acid";"trans-DCCA";"HBM4EU";"parentcompound(s) = Trans-cypermethrin";"decimal";"urine";"measured";13004;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.2702;1.89260416666667;"";"59042-50-1";"DUEDVJZZILWEMJ-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"tdcca";"tdcca";"Trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylic acid";"trans-DCCA";"HBM4EU";"parentcompound(s) = Trans-cyfluthrin";"decimal";"urine";"measured";13004;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.2702;1.89260416666667;"";"59042-50-1";"DUEDVJZZILWEMJ-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"Parc";"Exposure marker";"Mycotoxins";"Mycotoxins";"tdomone";"tdomone";"Deepoxy-deoxynivalenol Total (free + conjugated)";"tDOM-1";"HBM4EU";"parentcompound(s) = Deoxynivalenol (DON) (casnumber=51481-10-8)";"decimal";"urine";"measured";12205;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"88054-24-4";"";"";"";;"HBM4EU Existing studies";10001;"Mycotoxins"
"en";"Parc";"Exposure marker";"Mycotoxins";"Mycotoxins";"tdomone";"tdomone";"Deepoxy-deoxynivalenol Total (free + conjugated)";"tDOM-1";"HBM4EU";"parentcompound(s) = Deoxynivalenol (DON) (casnumber=51481-10-8)";"decimal";"urine";"measured";12205;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"88054-24-4";"";"";"";;"HBM4EU Existing studies";10001;"Mycotoxins"
"en";"Parc";"Exposure marker";"Mycotoxins";"Mycotoxins";"tdon";"tdon";"Total Deoxynivalenol (free + conjugated)";"tDON";"HBM4EU";"parentcompound(s) = Deoxynivalenol (DON) (casnumber=51481-10-8)";"decimal";"urine";"measured";12200;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;7.269975;34.4596975;"";"51481-10-8";"";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";10001;"Mycotoxins"
"en";"Parc";"Exposure marker";"Mycotoxins";"Mycotoxins";"tdon";"tdon";"Total Deoxynivalenol (free + conjugated)";"tDON";"HBM4EU";"parentcompound(s) = Deoxynivalenol (DON) (casnumber=51481-10-8)";"decimal";"urine";"measured";12200;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;7.269975;34.4596975;"";"51481-10-8";"";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";10001;"Mycotoxins"
"en";"Parc";"Exposure marker";"Pesticides";"Pesticides";"tebuconazoleoh";"tebuconazoleoh";"Tebuconazole-OH (hydroxytebuconazole)";"OH-TEBUCONAZOLE";"Parc";"parentcompound(s) = Tebuconazole";"decimal";"urine";"measured";12556;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.23;0.852;"";"212267-64-6";"OIKHXEKXIIAQKY-UHFFFAOYSA-N";"";"";;"Parc Mixtures project";1008;"Pesticides"
"en";"Parc";"Exposure marker";"Pesticides";"Pesticides";"tecp2346";"tecp2346";"2,3,4,6-Tetrachlorophenol";"2,3,4,6-TeCP";"Parc";;"decimal";"urine";"measured";12515;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"58-90-2";"VGVRPFIJEJYOFN-UHFFFAOYSA-N";"";"https://pubchem.ncbi.nlm.nih.gov/compound/2_3_4_6-Tetrachlorophenol";;"Parc Mixtures project";1008;"Pesticides"
"en";"Parc";"Effect marker";"Cell ageing";"";"telleng";"telleng";"Telomere Length (TEL) copy number variations normalized values to RPLP0 gene";"TEL";"HBM4EU";;"decimal";"blood";"measured";228;"-";"";"";"-";;"";"";;;;1.0003;1.414835;"";"";"BKVIYDNLLOSFOA-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies";2016;"Cell ageing"
"en";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"tenfts";"tenfts";"Linear Fluorotelomer sulfonic acid 10:2";"10:2 FTS";"Vito";"parentcompound(s) = Linear Fluorotelomer sulfonic acid 10:2 (10:2 FTS) (casnumber=120226-60-0)";"decimal";"water";"measured";10684;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"120226-60-0";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"en";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"tenfts";"tenfts";"Linear Fluorotelomer sulfonic acid 10:2";"10:2 FTS";"Vito";"parentcompound(s) = Linear Fluorotelomer sulfonic acid 10:2 (10:2 FTS) (casnumber=120226-60-0)";"decimal";"soil";"measured";10684;"µg/kg dm";"µg/kg dm";"µg/kg dm";"µg/kg dm";;"";"";0;;;;;"";"120226-60-0";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"en";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"tenfts";"tenfts";"Linear Fluorotelomer sulfonic acid 10:2";"10:2 FTS";"Vito";"parentcompound(s) = Linear Fluorotelomer sulfonic acid 10:2 (10:2 FTS) (casnumber=120226-60-0)";"decimal";"food";"measured";10684;"µg/kg ww";"µg/kg ww";"µg/kg ww";"µg/kg ww";;"";"";0;;;;;"";"120226-60-0";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"en";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"tenfts";"tenfts";"Linear Fluorotelomer sulfonic acid 10:2";"10:2 FTS";"Vito";"parentcompound(s) = Linear Fluorotelomer sulfonic acid 10:2 (10:2 FTS) (casnumber=120226-60-0)";"decimal";"blood";"measured";10684;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"120226-60-0";"";"";"";;"ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"en";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"tenfts";"tenfts";"Linear Fluorotelomer sulfonic acid 10:2";"10:2 FTS";"Vito";"parentcompound(s) = Linear Fluorotelomer sulfonic acid 10:2 (10:2 FTS) (casnumber=120226-60-0)";"decimal";"air";"measured";10684;"ng/filter";"ng/filter";"ng/filter";"ng/filter";;"";"";0;;;;;"";"120226-60-0";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"en";"Parc";"Exposure marker";"UV-filters (benzophenones)";"UV-filters (benzophenones)";"thb";"thb";"2,3,4 trihydroxybenzophenone";"THB";"HBM4EU";"parentcompound(s) = Benzophenone (BP) (casnumber=119-61-9)";"decimal";"urine";"measured";13509;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";;;;;;"";"1143-72-2";"HTQNYBBTZSBWKL-UHFFFAOYSA-N";"";"";;"Parc Mixtures project";1012;"UV-filters (benzophenones)"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"threecry";"threecry";"Chrysen-3-ol";"3-CRY";"Parc";;"decimal";"urine";"measured";11301;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.003;0.003;"";"63019-39-6";"PULKTNQKGZNFNB-UHFFFAOYSA-N";"";"https://pubchem.ncbi.nlm.nih.gov/compound/3-Hydroxychrysene";;"Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"threehfluo";"threehfluo";"3-hydroxyfluorene";"3-FLUO";"HBM4EU";"parentcompound(s) = Fluorene (FLUO) (casnumber=86-73-7)";"decimal";"urine";"measured";11216;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.0575;0.662746666666666;"";"";"PVUBSZGNXLNTLX-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"threehphe";"threehphe";"3-hydroxyphenanthrene";"3-PHEN";"HBM4EU";"parentcompound(s) = Phenanthrene (PHE) (casnumber=85-01-8)";"decimal";"urine";"measured";11208;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.080455;0.3851725;"";"";"";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"threeninebaa";"threeninebaa";"Sum of 3- and 9- hydroxybenz[a]anthracene";"3-BaA + 9-BaA";"Parc";;"decimal";"urine";"measured";11350;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;;;"";"4834-35-9 + 34570-62-2";"MRRWKFVZIOCJBS-UHFFFAOYSA-N + RSPOTBWXQUBAQH-UHFFFAOYSA-N";"";"";;"Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"threeohfa";"threeohfa";"3-Hydroxyfluoranthène";"3-OHFA";"Parc";;"decimal";"urine";"measured";11302;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.008;0.008;"";"17798-09-3";"PQWYZWVBXAOHOU-UHFFFAOYSA-N";"";"";;"Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"threepba";"threepba";"3-phenoxybenzoic acid";"3PBA";"HBM4EU";"parentcompound(s) = Fenvalerate";"decimal";"urine";"measured";13005;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.56471125;3.677064375;"";"3739-38-6";"NXTDJHZGHOFSQG-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"threepba";"threepba";"3-phenoxybenzoic acid";"3PBA";"HBM4EU";"parentcompound(s) = Cyhalothrin";"decimal";"urine";"measured";13005;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.56471125;3.677064375;"";"3739-38-6";"NXTDJHZGHOFSQG-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"threepba";"threepba";"3-phenoxybenzoic acid";"3PBA";"HBM4EU";"parentcompound(s) = Cypermethrin";"decimal";"urine";"measured";13005;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.56471125;3.677064375;"";"3739-38-6";"NXTDJHZGHOFSQG-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"threepba";"threepba";"3-phenoxybenzoic acid";"3PBA";"HBM4EU";"parentcompound(s) = Permethrin";"decimal";"urine";"measured";13005;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.56471125;3.677064375;"";"3739-38-6";"NXTDJHZGHOFSQG-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"threepba";"threepba";"3-phenoxybenzoic acid";"3PBA";"HBM4EU";"parentcompound(s) = Deltamethrin (casnumber=52918-63-5)";"decimal";"urine";"measured";13005;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.56471125;3.677064375;"";"3739-38-6";"NXTDJHZGHOFSQG-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"threepba";"threepba";"3-phenoxybenzoic acid";"3PBA";"HBM4EU";"parentcompound(s) = Fenpropathrin";"decimal";"urine";"measured";13005;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.56471125;3.677064375;"";"3739-38-6";"NXTDJHZGHOFSQG-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1009;"Pesticides (pyrethroids)"
"en";"FHBM";"Effect marker";"Blood and blood composition";"";"thrombo";"thrombo";"Total Thrombocytes";"TotalThrombo";"Vito";;"decimal";"blood";"measured";1114;"amount/µL";"amount/µL";"amount/µL";"amount/µL";;"";"";0;;;;;"";"";"";"";"";;"ZWPFASPhase2";2007;"Blood and blood composition"
"en";"Parc";"Exposure marker";"Metals";"Metals";"ti";"ti";"Titanium";"Ti";"Parc";;"decimal";"urine";"measured";11582;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";;;;0.24685269237403;0.392255300260845;"";"7440-32-6";"";"";"";;"Parc Mixtures project";1013;"Metals"
"en";"Parc";"Exposure marker";"Metals";"Metals";"ti";"ti";"Titanium";"Ti";"Parc";;"decimal";"blood";"measured";11582;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;3.97600366545777;41.0992756415993;"";"7440-32-6";"";"";"";;"Parc Mixtures project";1013;"Metals"
"en";"Parc";"Exposure marker";"Metals";"Metals";"tl";"tl";"Thallium";"Tl";"Parc";;"decimal";"urine";"measured";200;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";;;;0.2662;0.5348;"";"";"";"";"";;"HBM4EU Existing studies;Parc Mixtures project";1013;"Metals"
"en";"Parc";"Exposure marker";"Metals";"Metals";"tl";"tl";"Thallium";"Tl";"Parc";;"decimal";"blood";"measured";200;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.0290814285714286;0.0416185714285714;"";"";"";"";"";;"HBM4EU Existing studies;Parc Mixtures project";1013;"Metals"
"en";"Parc";"Exposure marker";"Metals";"Metals";"tl";"tl";"Thallium";"Tl";"Parc";;"decimal";"cord blood";"measured";200;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.017485;0.02926;"";"";"";"";"";;"HBM4EU Existing studies";1013;"Metals"
"en";"FHBM";"Effect marker";"Cytokines";"";"tnfa";"tnfa";"Tumor necrosis factor alfa";"TNF-alpha";"Vito";;"decimal";"blood";"measured";1822;"pg/mL";"pg/mL";"pg/mL";"pg/mL";;"";"";0;;;;;"";"";"";"";"";;"ZWPFASPhase2";2018;"Cytokines"
"en";"FHBM";"Effect marker";"Inflammation and immune parameters";"";"tnfa";"tnfa";"Tumor necrosis factor alfa";"TNF-alpha";"Vito";;"decimal";"blood";"measured";1822;"pg/mL";"pg/mL";"pg/mL";"pg/mL";;"";"";0;;;;;"";"";"";"";"";;"ZWPFASPhase2";422;"Inflammation and immunity"
"en";"Parc";"Exposure marker";"Persistent Organic Pollutants (POPs)";"Pesticides";"tnona";"tnona";"Trans-nonachlor";;"Parc";"parentcompound(s) = Chlordane (casnumber=57-74-9)";"decimal";"blood";"measured";15051;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.0176;0.0496;"";"39765-80-5";"OCHOKXCPKDPNQU-DFACZZRHSA-N";"";"";;"HBM4EU Existing studies;Parc Mixtures project";1014;"Persistent Organic Pollutants (POPs)"
"en";"Parc";"Exposure marker";"Persistent Organic Pollutants (POPs)";"Pesticides";"tnona";"tnona";"Trans-nonachlor";;"Parc";"parentcompound(s) = Chlordane (casnumber=57-74-9)";"decimal";"cord blood";"measured";15051;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;0.005;"";"39765-80-5";"OCHOKXCPKDPNQU-DFACZZRHSA-N";"";"";;"HBM4EU Existing studies";1014;"Persistent Organic Pollutants (POPs)"
"en";"Parc";"Exposure marker";"Pesticides";"Pesticides";"tot";"tot";"Trioctyltin";"TOT";"Parc";;"decimal";"urine";"measured";12548;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"869-59-0";"XMHKTINRBAKEDS-UHFFFAOYSA-N";"";"";;"Parc Mixtures project";1008;"Pesticides"
"en";"Parc";"Exposure marker";"Mycotoxins";"Mycotoxins";"tota";"tota";"Ochratoxin A Total (free + conjugated)";"tOTA";"HBM4EU";"parentcompound(s) = Ochratoxin A (OTA) (casnumber=303-47-9)";"decimal";"urine";"measured";12233;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;0.0288;"";"303-47-9";"";"";"";;"HBM4EU Existing studies";10001;"Mycotoxins"
"en";"Parc";"Exposure marker";"Mycotoxins";"Mycotoxins";"tota";"tota";"Ochratoxin A Total (free + conjugated)";"tOTA";"HBM4EU";"parentcompound(s) = Ochratoxin A (OTA) (casnumber=303-47-9)";"decimal";"urine";"measured";12233;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;0.0288;"";"303-47-9";"";"";"";;"HBM4EU Existing studies";10001;"Mycotoxins"
"en";"FHBM";"General property";"Property of soil";"";"totorgccarb_perc";"totorgccarb_perc";"Total organic carbon";"TOC";"Vito";;"decimal";"soil";"measured";1134;"% dm";"% dm";"% dm";"% dm";;"";"";1;;;;;"";"";"";"";"";;"ZWPFASPhase2";4000;"Property of soil"
"en";"Parc";"Exposure marker";"Pesticides";"Pesticides";"tpht";"tpht";"Ethyltriphenyltin";"TPhT";"Parc";;"decimal";"urine";"measured";12549;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"5424-25-9";"IAJWDDOJYUXIHE-UHFFFAOYSA-N";"";"https://pubchem.ncbi.nlm.nih.gov/compound/TRIPHENYLTIN";;"Parc Mixtures project";1008;"Pesticides"
"en";"Parc";"Exposure marker";"Metals";"Metals";"tra";"tra";"Measured toxicologically relevant arsenic";"Tox. rel. As";"HBM4EU";"parentcompound(s) = Arsenic (As) (casnumber=7440-38-2)";"decimal";"urine";"measured";11514;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;5.3475;14.0201666666667;"";"";"";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1013;"Metals"
"en";"Parc";"Exposure marker";"Pesticides";"Pesticides";"transhepexepo";"transhepexepo";"Heptachlor exo-epoxide (trans)";;"Parc";;"decimal";"blood";"measured";12538;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"28044-83-9";"";"";"https://pubchem.ncbi.nlm.nih.gov/compound/Heptachlor-Epoxide-A";;"Parc Mixtures project";1008;"Pesticides"
"en";"Parc";"Exposure marker";"Care products";"Care products";"triclos";"triclos";"Triclosan";;"Parc";;"decimal";"urine";"measured";1251;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.835;98.245;"";"";"XEFQLINVKFYRCS-UHFFFAOYSA-N";"";"";;"HBM4EU Existing studies;Parc Mixtures project";10003;"Care products"
"en";"FHBM";"Effect marker";"Blood Lipids and lipid transport proteins";"";"trigl";"trigl";"Triglycerides";;"HBM4EU";;"decimal";"blood";"measured";1202;"mg/dL";"mg/dL";"mg/dL";"mg/dL";;"";"";0;10;450;;;"";"";"";"";"";;"ZWPFASPhase2";2006;"Blood Lipids and lipid transport proteins"
"en";"Parc";"Effect marker";"Blood Lipids and lipid transport proteins";"";"trigl";"trigl";"Triglycerides";;"HBM4EU";;"decimal";"blood";"measured";1202;"mg/dL";"mg/dL";"mg/dL";"mg/dL";;"";"";0;10;450;;;"";"";"";"";"";;"HBM4EU Aligned studies";2006;"Blood Lipids and lipid transport proteins"
"en";"FHBM";"Effect marker";"Thyroid hormones";"";"tsh";"tsh";"Thyroid-stimulating hormone";"TSH";"HBM4EU";;"decimal";"blood";"measured";1503;"µLU/mL";"µLU/mL";"µLU/mL";"µLU/mL";;"";"";0;;;1.734;3.64275;"";"";"";"";"";;"ZWPFASPhase2";2010;"Thyroid hormones"
"en";"Parc";"Effect marker";"Thyroid hormones";"";"tsh";"tsh";"Thyroid-stimulating hormone";"TSH";"HBM4EU";;"decimal";"blood";"measured";1503;"µLU/mL";"µLU/mL";"µLU/mL";"µLU/mL";;"";"";0;;;1.734;3.64275;"";"";"";"";"";;"HBM4EU Aligned studies";2010;"Thyroid hormones"
"en";"FHBM";"Effect marker";"Steroid/Sex hormones";"";"tt";"tt";"Testosterone";;"HBM4EU";;"decimal";"blood";"measured";2000;"ng/dL";"ng/dL";"ng/dL";"ng/dL";;"";"";0;;;66;510.85;"";"";"";"";"";;"ZWPFASPhase2";2009;"Steroid/Sex hormones"
"en";"Parc";"Effect marker";"Steroid/Sex hormones";"";"tt";"tt";"Testosterone";;"HBM4EU";;"decimal";"blood";"measured";2000;"ng/dL";"ng/dL";"ng/dL";"ng/dL";;"";"";0;;;66;510.85;"";"";"";"";"";;"HBM4EU Aligned studies";2009;"Steroid/Sex hormones"
"en";"Parc";"Exposure marker";"Volatile Organic Compounds (VOCs)";"Volatile Organic Compounds (VOCs)";"ttmca";"ttmca";"T,t-muconic acid";;"Parc";"parentcompound(s) = Benzene";"decimal";"urine";"measured";5501;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;78;428;"";"";"TXXHDPDFNKHHGW-ZPUQHVIOSA-N";"";"";;"HBM4EU Existing studies;Parc Mixtures project";1015;"Volatile Organic Compounds (VOCs)"
"en";"Parc";"Exposure marker";"Mycotoxins";"Mycotoxins";"ttwo";"ttwo";"T-2 Toxin";"T-2";"HBM4EU";"parentcompound(s) = T-2 Toxin (T-2) (casnumber=21259-20-1)";"decimal";"urine";"measured";12240;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";;;;;;"";"21259-20-1";"";"";"";;"HBM4EU Existing studies";10001;"Mycotoxins"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"twocry";"twocry";"Chrysen-2-ol";"2-CRY";"Parc";;"decimal";"urine";"measured";11300;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.004;0.004;"";"65945-06-4";"RSBSTIBFPNNSTH-UHFFFAOYSA-N";"";"https://pubchem.ncbi.nlm.nih.gov/compound/2-Hydroxychrysene";;"Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"twohfluo";"twohfluo";"2-hydroxyfluorene";"2-FLUO";"HBM4EU";"parentcompound(s) = Fluorene (FLUO) (casnumber=86-73-7)";"decimal";"urine";"measured";11217;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.2868;1.92791333333333;"";"2443-58-5";"ZDOIAPGLORMKTR-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"twohphe";"twohphe";"2-hydroxyphenanthrene";"2-PHEN";"HBM4EU";"parentcompound(s) = Phenanthrene (PHE) (casnumber=85-01-8)";"decimal";"urine";"measured";11218;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.07414;0.301860833333333;"";"";"YPWLZGITFNGGKW-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"en";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"twoohnap";"twoohnap";"2-hydroxynaphthalene";"2-NAPH";"HBM4EU";"parentcompound(s) = Naphthalene (NAPH) (casnumber=91-20-3)";"decimal";"urine";"measured";11219;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;3.983042;22.91674;"";"135-19-3";"JWAZRIHNYRIHIV-UHFFFAOYSA-N";"";"";;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
